TIME,DATE,FILE NAME,SITE NAME,FAULT CODE,PHYCOCYANIN (RFU)-14C102008,BAROMETER (MMHG)-24C102759,CHLOROPHYLL (RFU)-14C102008,COND (µS/CM)-15F102368,SP COND (µS/CM)-15F102368,TDS (MG/L)-15F102368,SAL (PSU)-15F102368,NLFCOND (µS/CM)-15F102368,DO (% SAT)-13C101369,DO (MG/L)-13C101369,DO (% CB)-13C101369,GPS LATITUDE (°)-24C102759,GPS LONGITUDE (°)-24C102759,ALTITUDE (M)-24C102759,PH-15H100582,PH (MV)-15H100582,CABLE POWER (VOLT)-24C102759,BATTERY POWER (VOLT)-24C102759,TEMP (°C)-15F102368,
10:19:47 AM,9/25/2024,240925-101947-Mohonk.bin,Mohonk,0,0.01,733.4,0.54,65.0,91.7,60,0.04,93.3,61.3,6.95,61.3,41.76790,-74.15558,378.6,6.72,1.7,11.9,2.80,9.770,
10:19:22 AM,9/25/2024,240925-101922-Mohonk.bin,Mohonk,0,-0.11,733.4,0.39,65.3,91.7,60,0.04,93.3,65.0,7.35,65.0,41.76789,-74.15562,385.2,6.74,0.2,11.9,2.79,9.938,
10:19:00 AM,9/25/2024,240925-101859-Mohonk.bin,Mohonk,0,-0.12,733.4,0.47,65.8,91.9,60,0.04,93.5,67.8,7.63,67.8,41.76791,-74.15555,376.8,6.77,-1.2,11.9,2.79,10.134,
10:18:39 AM,9/25/2024,240925-101839-Mohonk.bin,Mohonk,0,-0.10,733.4,0.55,66.5,91.9,60,0.04,93.5,71.2,7.93,71.2,41.76786,-74.15558,380.6,6.80,-2.6,11.9,2.79,10.565,
10:18:05 AM,9/25/2024,240925-101804-Mohonk.bin,Mohonk,0,-0.12,733.3,0.59,68.4,91.8,60,0.04,93.4,77.6,8.43,77.6,41.76786,-74.15559,380.5,6.84,-4.9,11.9,2.79,11.630,
10:17:44 AM,9/25/2024,240925-101744-Mohonk.bin,Mohonk,0,-0.12,733.3,0.70,69.6,91.8,60,0.04,93.4,80.7,8.63,80.7,41.76788,-74.15559,380.1,6.86,-6.0,11.9,2.79,12.363,
10:17:24 AM,9/25/2024,240925-101723-Mohonk.bin,Mohonk,0,-0.11,733.5,0.57,70.7,92.1,60,0.04,93.6,82.9,8.76,82.9,41.76786,-74.15561,382.5,6.88,-7.3,11.9,2.80,12.820,
10:16:51 AM,9/25/2024,240925-101650-Mohonk.bin,Mohonk,0,-0.16,733.4,0.68,72.0,91.8,60,0.04,93.3,85.7,8.89,85.7,41.76788,-74.15559,381.1,6.92,-9.5,11.9,2.79,13.680,
10:16:23 AM,9/25/2024,240925-101622-Mohonk.bin,Mohonk,0,-0.17,733.4,0.73,74.0,91.8,60,0.04,93.2,89.4,9.04,89.4,41.76791,-74.15553,373.8,6.97,-12.5,11.9,2.79,14.873,
10:16:01 AM,9/25/2024,240925-101601-Mohonk.bin,Mohonk,0,-0.06,733.4,0.97,76.0,92.5,60,0.04,93.9,93.0,9.24,93.0,41.76791,-74.15554,376.2,7.05,-16.6,11.9,2.79,15.647,
10:15:49 AM,9/25/2024,240925-101548-Mohonk.bin,Mohonk,0,-0.09,733.4,0.97,76.7,92.4,60,0.04,93.7,94.6,9.31,94.6,41.76790,-74.15556,381.6,7.10,-19.8,11.9,2.80,16.101,
10:15:26 AM,9/25/2024,240925-101526-Mohonk.bin,Mohonk,0,-0.14,733.4,0.91,77.9,92.0,60,0.04,93.2,98.8,9.55,98.8,41.76789,-74.15562,395.9,7.22,-26.5,11.9,2.79,16.969,
10:14:57 AM,9/25/2024,240925-101456-Mohonk.bin,Mohonk,0,-0.13,733.5,1.07,79.2,92.3,60,0.04,93.4,99.2,9.47,99.2,41.76785,-74.15563,396.8,7.38,-35.3,11.9,2.79,17.546,
10:14:29 AM,9/25/2024,240925-101429-Mohonk.bin,Mohonk,0,-0.06,733.4,1.03,79.9,90.6,59,0.04,91.6,101.3,9.43,101.3,41.76787,-74.15562,389.5,7.59,-47.9,11.9,2.79,18.780,
10:14:02 AM,9/25/2024,240925-101401-Mohonk.bin,Mohonk,0,-0.08,733.4,1.04,80.1,90.6,59,0.04,91.5,101.2,9.39,101.2,41.76786,-74.15561,391.4,7.74,-56.3,11.9,2.79,18.945,
10:13:42 AM,9/25/2024,240925-101341-Mohonk.bin,Mohonk,0,-0.24,733.4,0.80,80.2,90.3,59,0.04,91.3,101.8,9.42,101.8,0.00000,0.00000,0.0,7.79,-59.4,11.9,2.79,19.103,
10:13:21 AM,9/25/2024,240925-101321-Mohonk.bin,Mohonk,0,-0.27,733.4,0.68,80.2,90.3,59,0.04,91.3,101.8,9.42,101.8,0.00000,0.00000,0.0,7.83,-61.5,11.9,2.79,19.112,
10:13:00 AM,9/25/2024,240925-101300-Mohonk.bin,Mohonk,0,-0.23,733.4,0.71,80.2,90.3,59,0.04,91.3,101.9,9.43,101.9,0.00000,0.00000,0.0,7.91,-65.7,11.9,2.79,19.129,
10:12:39 AM,9/25/2024,240925-101239-Mohonk.bin,Mohonk,0,-0.29,733.4,0.61,80.3,90.4,59,0.04,91.3,102.1,9.43,102.1,0.00000,0.00000,0.0,8.01,-72.0,11.9,2.79,19.189,
10:12:17 AM,9/25/2024,240925-101216-Mohonk.bin,Mohonk,0,-0.33,733.4,0.55,80.6,90.3,59,0.04,91.2,102.5,9.44,102.5,0.00000,0.00000,0.0,8.07,-75.3,11.9,2.80,19.347,
10:11:51 AM,9/25/2024,240925-101151-Mohonk.bin,Mohonk,0,-0.30,733.4,0.59,80.6,90.3,59,0.04,91.2,102.7,9.45,102.7,0.00000,0.00000,0.0,8.10,-76.6,11.9,2.79,19.379,
10:11:25 AM,9/25/2024,240925-101124-Mohonk.bin,Mohonk,0,-0.33,733.4,0.56,80.6,90.3,59,0.04,91.1,103.0,9.47,103.0,0.00000,0.00000,0.0,8.12,-78.2,11.9,2.79,19.414,
10:11:01 AM,9/25/2024,240925-101101-Mohonk.bin,Mohonk,0,-0.32,733.4,0.63,80.6,90.2,59,0.04,91.1,103.2,9.49,103.2,0.00000,0.00000,0.0,8.14,-79.3,11.9,2.79,19.446,
10:10:38 AM,9/25/2024,240925-101037-Mohonk.bin,Mohonk,0,-0.27,733.4,0.74,80.6,90.2,59,0.04,91.1,103.2,9.49,103.2,0.00000,0.00000,0.0,8.14,-79.2,11.9,2.80,19.453,
10:09:59 AM,9/25/2024,240925-100959-Mohonk.bin,Mohonk,0,-0.29,733.4,0.59,80.6,90.2,59,0.04,91.0,103.4,9.50,103.4,0.00000,0.00000,0.0,8.16,-80.1,11.9,2.79,19.463,
10:09:35 AM,9/25/2024,240925-100934-Mohonk.bin,Mohonk,0,-0.32,733.4,0.53,80.6,90.1,59,0.04,91.0,103.5,9.51,103.5,0.00000,0.00000,0.0,8.17,-80.9,11.9,2.79,19.466,
10:09:13 AM,9/25/2024,240925-100912-Mohonk.bin,Mohonk,0,-0.34,733.5,0.50,80.6,90.1,59,0.04,91.0,103.6,9.52,103.6,0.00000,0.00000,0.0,8.17,-81.2,11.9,2.79,19.466,
10:08:51 AM,9/25/2024,240925-100851-Mohonk.bin,Mohonk,0,-0.34,733.4,0.52,80.5,90.1,59,0.04,90.9,103.6,9.52,103.6,0.00000,0.00000,0.0,8.17,-81.0,11.9,2.80,19.469,
10:08:27 AM,9/25/2024,240925-100826-Mohonk.bin,Mohonk,0,-0.30,733.5,0.61,80.5,90.0,59,0.04,90.9,103.6,9.52,103.6,0.00000,0.00000,0.0,8.17,-80.8,11.9,2.79,19.472,
10:08:05 AM,9/25/2024,240925-100805-Mohonk.bin,Mohonk,0,-0.37,733.4,0.43,80.5,90.0,58,0.04,90.8,103.6,9.52,103.6,0.00000,0.00000,0.0,8.16,-80.2,11.9,2.79,19.472,
10:07:44 AM,9/25/2024,240925-100743-Mohonk.bin,Mohonk,0,-0.28,733.5,0.54,80.5,90.0,59,0.04,90.9,103.6,9.51,103.6,0.00000,0.00000,0.0,8.13,-78.8,11.9,2.79,19.474,
10:07:19 AM,9/25/2024,240925-100718-Mohonk.bin,Mohonk,0,-0.30,733.4,0.54,80.5,90.0,58,0.04,90.8,103.4,9.50,103.4,0.00000,0.00000,0.0,8.11,-77.3,11.9,2.79,19.479,
10:06:57 AM,9/25/2024,240925-100657-Mohonk.bin,Mohonk,0,-0.34,733.4,0.52,80.4,89.9,58,0.04,90.8,103.4,9.50,103.4,0.00000,0.00000,0.0,8.11,-77.4,11.9,2.80,19.476,
10:06:35 AM,9/25/2024,240925-100635-Mohonk.bin,Mohonk,0,-0.34,733.5,0.55,80.4,89.9,58,0.04,90.8,103.6,9.51,103.6,0.00000,0.00000,0.0,8.12,-77.9,11.9,2.79,19.477,
10:06:09 AM,9/25/2024,240925-100609-Mohonk.bin,Mohonk,0,-0.31,733.5,0.52,80.3,89.8,58,0.04,90.7,103.7,9.53,103.7,0.00000,0.00000,0.0,8.12,-78.3,11.9,2.79,19.477,
10:05:44 AM,9/25/2024,240925-100543-Mohonk.bin,Mohonk,0,-0.29,733.5,0.51,80.4,89.9,58,0.04,90.7,104.1,9.56,104.1,0.00000,0.00000,0.0,8.14,-79.3,11.9,2.79,19.473,
10:04:43 AM,9/25/2024,240925-100442-Mohonk.bin,Mohonk,0,-0.28,733.5,0.50,79.9,89.4,58,0.04,90.3,105.7,9.72,105.7,0.00000,0.00000,0.0,8.37,-92.6,11.9,2.79,19.429,
11:39:03 AM,9/18/2024,240918-113903-Mohonk.bin,Mohonk,0,1.10,731.9,0.68,67.8,105.9,69,0.05,107.6,2.8,0.34,2.8,41.76791,-74.15554,390.7,6.52,12.5,11.9,2.81,6.154,
11:38:39 AM,9/18/2024,240918-113838-Mohonk.bin,Mohonk,0,0.05,731.9,0.11,66.0,103.0,67,0.05,104.7,3.0,0.37,3.0,41.76789,-74.15556,386.2,6.50,13.1,11.9,2.81,6.204,
11:38:15 AM,9/18/2024,240918-113815-Mohonk.bin,Mohonk,0,0.01,731.8,0.09,64.9,100.9,66,0.05,102.5,3.3,0.40,3.3,41.76787,-74.15559,379.2,6.50,13.4,11.9,2.81,6.319,
11:37:50 AM,9/18/2024,240918-113750-Mohonk.bin,Mohonk,0,0.01,731.9,0.08,64.8,100.4,65,0.05,102.1,3.6,0.45,3.6,41.76789,-74.15556,385.0,6.49,14.1,11.9,2.81,6.416,
11:37:17 AM,9/18/2024,240918-113717-Mohonk.bin,Mohonk,0,-0.01,731.9,0.10,64.3,99.3,65,0.05,100.9,4.5,0.55,4.5,41.76788,-74.15558,379.7,6.47,15.2,11.9,2.81,6.570,
11:36:48 AM,9/18/2024,240918-113648-Mohonk.bin,Mohonk,0,-0.01,732.0,0.12,63.4,97.6,63,0.05,99.2,5.7,0.70,5.7,41.76786,-74.15564,367.4,6.46,15.5,11.9,2.81,6.657,
11:36:16 AM,9/18/2024,240918-113615-Mohonk.bin,Mohonk,0,-0.02,731.9,0.10,62.7,96.2,63,0.04,97.8,9.2,1.13,9.2,41.76786,-74.15559,374.2,6.49,14.2,11.9,2.81,6.770,
11:36:10 AM,9/18/2024,240918-113610-Mohonk.bin,Mohonk,0,-0.02,732.0,0.16,62.7,96.1,62,0.04,97.7,10.2,1.24,10.2,41.76786,-74.15562,375.5,6.49,14.1,11.9,2.81,6.806,
11:35:42 AM,9/18/2024,240918-113541-Mohonk.bin,Mohonk,0,-0.05,731.9,0.14,62.8,95.5,62,0.04,97.1,16.3,1.97,16.3,41.76789,-74.15567,378.0,6.50,13.3,11.9,2.81,7.070,
11:35:20 AM,9/18/2024,240918-113520-Mohonk.bin,Mohonk,0,0.01,732.0,0.26,62.4,94.5,61,0.04,96.1,22.7,2.74,22.7,41.76787,-74.15558,377.1,6.52,12.3,11.9,2.81,7.198,
11:34:51 AM,9/18/2024,240918-113450-Mohonk.bin,Mohonk,0,-0.03,731.9,0.26,62.4,93.7,61,0.04,95.3,29.2,3.51,29.2,41.76787,-74.15556,377.7,6.55,10.6,11.9,2.81,7.482,
11:34:18 AM,9/18/2024,240918-113417-Mohonk.bin,Mohonk,0,-0.05,732.0,0.23,62.6,93.3,61,0.04,94.9,38.0,4.52,38.0,41.76788,-74.15558,378.1,6.59,8.4,11.9,2.81,7.786,
11:33:47 AM,9/18/2024,240918-113347-Mohonk.bin,Mohonk,0,0.09,731.9,0.39,62.9,92.9,60,0.04,94.5,45.0,5.32,45.0,41.76787,-74.15558,375.9,6.63,6.3,11.9,2.81,8.070,
11:33:21 AM,9/18/2024,240918-113320-Mohonk.bin,Mohonk,0,0.39,731.9,0.61,63.1,92.4,60,0.04,94.0,51.0,5.98,51.0,41.76788,-74.15557,379.3,6.67,4.2,11.9,2.81,8.375,
11:32:52 AM,9/18/2024,240918-113252-Mohonk.bin,Mohonk,0,0.60,732.0,0.73,63.7,92.5,60,0.04,94.1,57.7,6.72,57.7,41.76786,-74.15558,380.9,6.71,2.0,11.9,2.81,8.678,
11:32:25 AM,9/18/2024,240918-113224-Mohonk.bin,Mohonk,0,0.07,732.0,0.61,64.2,92.0,60,0.04,93.6,63.7,7.32,63.7,41.76787,-74.15558,378.2,6.75,-0.3,11.9,2.81,9.194,
11:31:59 AM,9/18/2024,240918-113159-Mohonk.bin,Mohonk,0,0.04,732.0,0.69,64.6,91.8,60,0.04,93.4,68.3,7.79,68.3,41.76786,-74.15557,378.4,6.79,-2.3,11.9,2.81,9.524,
11:31:33 AM,9/18/2024,240918-113133-Mohonk.bin,Mohonk,0,-0.05,732.0,0.55,65.6,91.8,60,0.04,93.5,72.9,8.21,72.9,41.76789,-74.15556,377.4,6.83,-4.3,11.9,2.81,10.063,
11:31:09 AM,9/18/2024,240918-113109-Mohonk.bin,Mohonk,0,0.03,732.0,0.81,67.1,92.1,60,0.04,93.7,76.0,8.41,76.0,41.76788,-74.15557,376.9,6.85,-5.7,11.9,2.81,10.798,
11:30:43 AM,9/18/2024,240918-113043-Mohonk.bin,Mohonk,0,-0.05,732.0,0.65,68.1,92.0,60,0.04,93.6,79.0,8.62,79.0,41.76788,-74.15554,381.0,6.88,-7.5,11.9,2.81,11.415,
11:30:18 AM,9/18/2024,240918-113018-Mohonk.bin,Mohonk,0,-0.12,732.0,0.57,69.5,92.0,60,0.04,93.6,82.2,8.82,82.2,41.76788,-74.15554,382.7,6.92,-9.7,11.9,2.81,12.178,
11:29:56 AM,9/18/2024,240918-112956-Mohonk.bin,Mohonk,0,-0.16,732.0,0.68,70.8,92.2,60,0.04,93.8,85.5,9.03,85.5,41.76786,-74.15554,381.2,6.96,-11.8,11.9,2.81,12.848,
11:29:34 AM,9/18/2024,240918-112934-Mohonk.bin,Mohonk,0,-0.16,732.1,0.54,72.1,91.6,60,0.04,93.1,89.2,9.23,89.2,41.76789,-74.15555,380.0,7.00,-14.1,11.9,2.81,13.824,
11:29:13 AM,9/18/2024,240918-112912-Mohonk.bin,Mohonk,0,-0.11,731.9,0.65,72.9,92.2,60,0.04,93.6,91.9,9.45,91.9,41.76791,-74.15561,376.2,7.05,-16.8,11.9,2.81,14.080,
11:28:34 AM,9/18/2024,240918-112834-Mohonk.bin,Mohonk,0,-0.15,732.1,0.72,75.4,92.2,60,0.04,93.5,96.8,9.66,96.8,41.76794,-74.15565,376.1,7.18,-23.9,11.9,2.81,15.449,
11:28:05 AM,9/18/2024,240918-112804-Mohonk.bin,Mohonk,0,-0.14,732.0,0.87,77.4,92.0,60,0.04,93.2,100.8,9.80,100.8,41.76791,-74.15562,376.1,7.33,-32.8,11.9,2.81,16.695,
11:27:44 AM,9/18/2024,240918-112743-Mohonk.bin,Mohonk,0,-0.06,732.0,1.08,78.6,91.9,60,0.04,93.1,102.7,9.84,102.7,41.76789,-74.15559,379.1,7.46,-39.9,11.9,2.81,17.410,
11:27:22 AM,9/18/2024,240918-112721-Mohonk.bin,Mohonk,0,-0.02,732.0,1.07,79.1,91.5,59,0.04,92.6,103.4,9.81,103.4,41.76788,-74.15559,378.2,7.64,-50.6,11.9,2.81,17.883,
11:26:46 AM,9/18/2024,240918-112646-Mohonk.bin,Mohonk,0,0.10,732.0,0.94,80.1,90.7,59,0.04,91.6,103.3,9.61,103.3,41.76787,-74.15558,378.2,7.94,-67.4,11.9,2.81,18.859,
11:26:23 AM,9/18/2024,240918-112623-Mohonk.bin,Mohonk,0,0.14,732.0,1.27,80.7,90.4,59,0.04,91.2,105.5,9.70,105.5,41.76786,-74.15558,380.1,8.27,-86.8,11.9,2.81,19.405,
11:25:51 AM,9/18/2024,240918-112551-Mohonk.bin,Mohonk,0,0.09,732.0,1.32,81.4,90.2,59,0.04,91.1,109.6,9.99,109.6,41.76785,-74.15559,377.2,8.74,-113.8,11.9,2.81,19.857,
11:25:24 AM,9/18/2024,240918-112524-Mohonk.bin,Mohonk,0,-0.05,732.0,1.21,82.0,90.3,59,0.04,91.1,114.4,10.36,114.4,41.76786,-74.15556,379.2,8.98,-127.8,11.9,2.81,20.172,
11:25:03 AM,9/18/2024,240918-112503-Mohonk.bin,Mohonk,0,-0.11,732.0,1.21,82.2,90.4,59,0.04,91.2,115.9,10.48,115.9,41.76785,-74.15560,382.1,9.07,-132.6,11.9,2.81,20.264,
11:24:39 AM,9/18/2024,240918-112438-Mohonk.bin,Mohonk,0,-0.12,731.9,1.22,82.4,90.4,59,0.04,91.2,116.6,10.53,116.6,41.76786,-74.15560,384.0,9.11,-135.0,11.9,2.80,20.342,
11:24:19 AM,9/18/2024,240918-112419-Mohonk.bin,Mohonk,0,-0.11,732.0,1.20,82.6,90.4,59,0.04,91.2,116.5,10.49,116.5,41.76784,-74.15557,386.2,9.08,-133.7,11.9,2.81,20.445,
11:23:50 AM,9/18/2024,240918-112350-Mohonk.bin,Mohonk,0,-0.09,732.0,1.13,82.8,90.4,59,0.04,91.1,117.5,10.56,117.5,41.76785,-74.15556,387.4,9.11,-135.1,11.9,2.80,20.566,
11:23:24 AM,9/18/2024,240918-112323-Mohonk.bin,Mohonk,0,0.00,732.0,1.37,83.0,90.6,59,0.04,91.3,119.0,10.69,119.0,41.76785,-74.15555,385.2,9.18,-139.5,11.9,2.80,20.622,
11:23:00 AM,9/18/2024,240918-112300-Mohonk.bin,Mohonk,0,-0.04,732.1,1.41,83.3,90.7,59,0.04,91.4,119.9,10.75,119.9,41.76785,-74.15555,386.0,9.22,-141.9,11.9,2.80,20.703,
11:22:39 AM,9/18/2024,240918-112239-Mohonk.bin,Mohonk,0,-0.18,732.0,0.97,83.3,90.6,59,0.04,91.3,119.0,10.66,119.0,41.76785,-74.15554,389.5,9.19,-139.7,11.9,2.80,20.750,
11:22:19 AM,9/18/2024,240918-112219-Mohonk.bin,Mohonk,0,-0.24,732.0,0.86,83.2,90.4,59,0.04,91.1,118.1,10.57,118.1,41.76780,-74.15562,392.5,9.14,-137.2,11.9,2.81,20.793,
11:21:54 AM,9/18/2024,240918-112154-Mohonk.bin,Mohonk,0,-0.25,731.9,0.90,83.0,90.2,59,0.04,90.9,116.3,10.40,116.3,41.76780,-74.15564,389.3,9.06,-132.6,11.9,2.81,20.817,
11:21:31 AM,9/18/2024,240918-112131-Mohonk.bin,Mohonk,0,-0.27,732.0,0.85,83.0,90.1,59,0.04,90.8,114.6,10.25,114.6,41.76783,-74.15559,390.8,8.97,-127.2,11.9,2.81,20.853,
11:21:10 AM,9/18/2024,240918-112110-Mohonk.bin,Mohonk,0,-0.30,732.1,0.71,82.9,90.0,58,0.04,90.6,113.2,10.11,113.2,41.76786,-74.15561,399.0,8.87,-121.6,11.9,2.81,20.909,
11:20:50 AM,9/18/2024,240918-112049-Mohonk.bin,Mohonk,0,-0.36,732.1,0.62,82.9,89.8,58,0.04,90.5,112.0,9.99,112.0,41.76785,-74.15564,384.0,8.78,-116.7,11.9,2.81,20.948,
11:20:23 AM,9/18/2024,240918-112022-Mohonk.bin,Mohonk,0,-0.39,732.1,0.50,82.8,89.7,58,0.04,90.4,110.8,9.88,110.8,41.76781,-74.15565,385.2,8.70,-111.6,11.9,2.80,20.956,
11:19:47 AM,9/18/2024,240918-111947-Mohonk.bin,Mohonk,0,-0.41,732.1,0.44,82.8,89.7,58,0.04,90.4,110.4,9.85,110.4,41.76786,-74.15569,383.7,8.66,-109.5,11.9,2.81,20.967,
11:19:04 AM,9/18/2024,240918-111903-Mohonk.bin,Mohonk,0,-0.41,732.1,0.52,82.7,89.6,58,0.04,90.3,109.9,9.80,109.9,0.00000,0.00000,0.0,8.60,-106.2,11.9,2.81,20.970,
11:18:24 AM,9/18/2024,240918-111824-Mohonk.bin,Mohonk,0,-0.42,732.1,0.48,82.8,89.7,58,0.04,90.3,110.2,9.83,110.2,0.00000,0.00000,0.0,8.61,-106.5,11.9,2.81,20.975,
11:17:59 AM,9/18/2024,240918-111759-Mohonk.bin,Mohonk,0,-0.44,732.0,0.39,82.9,89.8,58,0.04,90.4,110.3,9.84,110.3,0.00000,0.00000,0.0,8.60,-105.9,11.9,2.80,20.977,
11:17:31 AM,9/18/2024,240918-111731-Mohonk.bin,Mohonk,0,-0.44,732.1,0.39,82.5,89.4,58,0.04,90.0,109.4,9.76,109.4,0.00000,0.00000,0.0,8.59,-105.2,11.9,2.81,20.974,
11:43:11 AM,9/11/2024,240911-114311-Mohonk.bin,Mohonk,0,0.15,734.4,0.14,65.7,102.5,67,0.05,104.2,3.1,0.38,3.1,41.76787,-74.15560,379.0,6.48,14.3,11.9,2.81,6.177,
11:42:40 AM,9/11/2024,240911-114240-Mohonk.bin,Mohonk,0,0.01,734.5,0.10,64.4,100.4,65,0.05,102.0,3.5,0.43,3.5,41.76788,-74.15557,376.8,6.47,15.1,11.9,2.81,6.229,
11:42:10 AM,9/11/2024,240911-114210-Mohonk.bin,Mohonk,0,0.00,734.5,0.10,63.6,99.0,64,0.05,100.6,4.1,0.50,4.1,41.76786,-74.15559,379.8,6.46,15.4,11.9,2.81,6.270,
11:41:45 AM,9/11/2024,240911-114145-Mohonk.bin,Mohonk,0,0.00,734.4,0.12,62.6,97.1,63,0.05,98.6,5.0,0.61,5.0,41.76788,-74.15558,379.6,6.46,15.5,11.9,2.81,6.404,
11:41:13 AM,9/11/2024,240911-114113-Mohonk.bin,Mohonk,0,-0.06,734.5,0.08,62.1,95.9,62,0.04,97.4,7.2,0.88,7.2,41.76788,-74.15558,380.3,6.47,15.1,11.9,2.81,6.532,
11:40:46 AM,9/11/2024,240911-114045-Mohonk.bin,Mohonk,0,-0.01,734.4,0.26,62.0,95.4,62,0.04,97.0,10.0,1.22,10.0,41.76786,-74.15561,386.4,6.48,14.7,11.9,2.81,6.656,
11:39:58 AM,9/11/2024,240911-113958-Mohonk.bin,Mohonk,0,-0.05,734.5,0.12,61.9,94.8,62,0.04,96.4,15.9,1.93,15.9,41.76787,-74.15561,383.5,6.50,13.6,11.9,2.81,6.825,
11:39:25 AM,9/11/2024,240911-113924-Mohonk.bin,Mohonk,0,-0.09,734.4,0.14,61.9,94.4,61,0.04,96.0,22.1,2.68,22.1,41.76787,-74.15557,380.9,6.52,12.4,11.9,2.81,6.949,
11:38:57 AM,9/11/2024,240911-113856-Mohonk.bin,Mohonk,0,-0.07,734.5,0.18,61.9,93.8,61,0.04,95.3,27.5,3.32,27.5,41.76786,-74.15559,378.8,6.55,11.0,11.9,2.81,7.185,
11:38:31 AM,9/11/2024,240911-113831-Mohonk.bin,Mohonk,0,-0.10,734.4,0.16,62.2,93.6,61,0.04,95.2,33.8,4.06,33.8,41.76787,-74.15558,379.5,6.58,9.4,11.9,2.81,7.410,
11:38:06 AM,9/11/2024,240911-113806-Mohonk.bin,Mohonk,0,-0.08,734.5,0.26,62.3,93.3,61,0.04,94.8,42.1,5.03,42.1,41.76787,-74.15558,379.5,6.61,7.3,11.9,2.81,7.640,
11:37:36 AM,9/11/2024,240911-113736-Mohonk.bin,Mohonk,0,0.02,734.5,0.31,62.4,92.3,60,0.04,93.9,52.3,6.18,52.3,41.76785,-74.15559,381.4,6.67,4.3,11.9,2.81,8.054,
11:37:11 AM,9/11/2024,240911-113711-Mohonk.bin,Mohonk,0,0.29,734.5,0.53,63.1,92.4,60,0.04,94.0,59.5,6.97,59.5,41.76783,-74.15558,383.8,6.71,1.8,11.9,2.80,8.431,
11:36:48 AM,9/11/2024,240911-113648-Mohonk.bin,Mohonk,0,0.17,734.5,0.25,63.7,91.8,60,0.04,93.4,64.8,7.50,64.8,41.76783,-74.15556,385.3,6.75,-0.3,11.9,2.80,8.963,
11:35:59 AM,9/11/2024,240911-113558-Mohonk.bin,Mohonk,0,0.03,734.5,0.60,64.9,91.6,60,0.04,93.2,74.6,8.48,74.6,41.76781,-74.15555,389.2,6.82,-3.8,11.9,2.81,9.720,
11:35:34 AM,9/11/2024,240911-113533-Mohonk.bin,Mohonk,0,0.16,734.5,0.59,65.4,91.5,59,0.04,93.1,77.0,8.67,77.0,41.76783,-74.15555,389.8,6.84,-5.0,11.9,2.80,10.084,
11:35:04 AM,9/11/2024,240911-113504-Mohonk.bin,Mohonk,0,0.09,734.4,1.02,66.1,91.8,60,0.04,93.4,79.2,8.86,79.2,41.76785,-74.15555,385.9,6.87,-6.5,11.9,2.80,10.369,
11:34:30 AM,9/11/2024,240911-113429-Mohonk.bin,Mohonk,0,-0.06,734.5,0.64,67.4,91.8,60,0.04,93.4,80.7,8.88,80.7,41.76790,-74.15558,382.2,6.90,-8.2,11.9,2.80,11.094,
11:34:01 AM,9/11/2024,240911-113401-Mohonk.bin,Mohonk,0,0.04,734.5,1.08,68.6,91.8,60,0.04,93.4,83.3,9.02,83.3,41.76793,-74.15560,380.4,6.94,-10.4,11.9,2.80,11.768,
11:33:41 AM,9/11/2024,240911-113341-Mohonk.bin,Mohonk,0,-0.08,734.5,0.78,70.0,92.5,60,0.04,94.1,86.6,9.28,86.6,41.76792,-74.15559,380.3,6.97,-12.4,11.9,2.80,12.258,
11:33:17 AM,9/11/2024,240911-113316-Mohonk.bin,Mohonk,0,0.05,734.5,0.56,70.9,91.7,60,0.04,93.2,91.6,9.63,91.6,41.76794,-74.15561,380.5,7.03,-15.4,11.9,2.80,13.112,
11:32:52 AM,9/11/2024,240911-113251-Mohonk.bin,Mohonk,0,-0.10,734.4,0.92,73.4,91.9,60,0.04,93.4,96.4,9.84,96.4,41.76788,-74.15557,384.7,7.09,-19.1,11.9,2.80,14.417,
11:32:00 AM,9/11/2024,240911-113200-Mohonk.bin,Mohonk,0,-0.16,734.4,0.94,75.8,92.3,60,0.04,93.7,101.7,10.12,101.7,41.76788,-74.15557,381.1,7.29,-30.4,11.9,2.80,15.603,
11:31:39 AM,9/11/2024,240911-113138-Mohonk.bin,Mohonk,0,-0.21,734.4,0.90,76.7,91.9,60,0.04,93.2,105.3,10.31,105.3,41.76788,-74.15556,381.0,7.43,-38.1,11.9,2.80,16.355,
11:31:15 AM,9/11/2024,240911-113114-Mohonk.bin,Mohonk,0,-0.17,734.5,0.95,79.0,91.6,60,0.04,92.7,104.7,9.96,104.7,41.76791,-74.15558,378.4,7.67,-52.0,11.9,2.80,17.764,
11:30:55 AM,9/11/2024,240911-113055-Mohonk.bin,Mohonk,0,-0.08,734.5,1.18,80.2,90.1,59,0.04,90.9,102.5,9.45,102.5,41.76792,-74.15558,376.9,7.95,-68.5,11.9,2.80,19.289,
11:30:31 AM,9/11/2024,240911-113031-Mohonk.bin,Mohonk,0,-0.13,734.5,0.98,80.4,89.8,58,0.04,90.7,103.0,9.45,103.0,41.76794,-74.15559,375.3,8.03,-72.9,11.9,2.80,19.527,
11:29:54 AM,9/11/2024,240911-112954-Mohonk.bin,Mohonk,0,-0.20,734.5,0.90,80.4,89.8,58,0.04,90.6,103.2,9.47,103.2,41.76789,-74.15555,379.3,8.10,-76.9,11.9,2.80,19.548,
